topik,keyword,tweet,gambar,url,label
razia masker,denda razia masker ,PENGUMUMAN DARI DITLANTAS POLDA BESOK ADA RAZIA MASKER SERENTAK DI SELURUH INDONESIA DAN ADA DENDA BAGI YG MELANGGAR,,https://twitter.com/q8een_/status/1386237759795335168?s=20,hoax
razia masker,denda razia masker ,"Saya berani statement Tokoh2 pejabat d negara kita Pake masker ketika ada kamera doank.Ini curhat saya selama 7 bulanMenerapkan denda ke rakyat jelata, itu ga efektif, mreka bakal pake masker ketika ada razia doank
Belajarlah edukasi tanpa harus dengan cara menakuti
",,https://twitter.com/tirta_hudhi/status/1309016173724479488?s=20,hoax
razia masker,denda razia masker ,Apakah hari ini Anda menerima pesan berantai yang menyebut kondisi Covid-19 di Surabaya masuk zona merah merah/hitam?Di pesan itu juga disebut sejumlah rumah sakit penuh pasien dan rencana razia masker dengan denda 250 ribu. Berikut #CekFakta kami. (hm),,https://twitter.com/e100ss/status/1345743708847702018?s=20,hoax
razia masker,denda razia masker ,"Beredarnya sebuah pesan di media sosial yg berisi informasi tentang razia pemakaian masker bagi masyarakat Kabupaten Kendal saat berada di fasilitas umum yg dilaksanakan mulai Senin, 22 Juni 2020 yang disertai dg sanksi dan denda minimal Rp 250 ribu adalah HOAX atau TIDAK BENAR",,https://twitter.com/DivHumas_Polri/status/1275339659220905984?s=20,valid
wudhu,sering wudhu aman dari virus,"G pakai masker lebih aman, bebas mnghrup udara segar, virus it jgn dianggap besar, kl rajin wudhu Insya'Allah aman dr virus
",,https://twitter.com/Ray198611/status/1406824139738869765?s=20,hoax
wudhu,sering wudhu aman dari virus,#HOAX Rajin Wudhu Aman dari Virus Hasil Periksa Fakta Nadine Salsabila Naura Marhaeni - Universitas Diponegoro.,,https://twitter.com/elkrova/status/1408386225476542473?s=20,valid
wudhu,sering wudhu aman dari virus,"Ceweknya: ""aku glowing cuma pake air wudhu kok"". Lakinya: ""aman dari virus, asal rajin wudhu"".",,https://twitter.com/indria_vitri/status/1406873721651056643?s=20,hoax
Rokok,Rokok baik untuk kesehatan,"ubir Penanganan Corona Achmad Yurianto menyebut, selain mempermudah penularan virus corona, merokok juga dapat merusak sel dinding pernapasan. Ia pun mengimbau agar masyarakat berhenti merokok. Sebab, aktivitas itu tak baik untuk kesehatan. #TopNews http://bit.ly/2TWFked",,https://twitter.com/kumparan/status/1237966966784241664?s=20,hoax
Rokok,Rokok baik untuk kesehatan,foto di gym bersama dolketot alias idola kepop berotot... jangan suka merokok lagi ne... tidak baik untuk kesehatan... fighting!!! ,,https://twitter.com/SNE7in/status/1409325523335999488?s=20,hoax
Rokok,Rokok baik untuk kesehatan,Minum aja lah tunggu apalagi. Rokok aja buat 18+ tetep aja yg ngerokok underaged. Kamu pikir aturan 21 tahun buat meminum alkohol bisa membuat underaged tidak meminumnya? Orang indo peduli aturan kalau itu menyangkut orang lain tapi bodo amat kalau itu mengikat diri sendiri,,https://twitter.com/tubirfess/status/1199154428588118017?s=20,hoax
KRI nanggala,ranjau disekitaran kri nanggala tenggelam,Saat ini petinggi TNI digegerkan dengan temuan banyaknya ranjau bawah laut di sekitar lokasi tenggelamnya KRI Nanggala 402 | hasil pantauan pesawat intai Poseidon P-8 Amerika simpulkan ranjau tersebut ditanam angkatan laut komunis china | laut Indonesia sudah jebol | *infovalid,,https://twitter.com/plato_ids/status/1386432059145547776?s=20,hoax
KRI nanggala,ranjau disekitaran kri nanggala tenggelam,SALAH [MISLEADING CONTENT] BERITA Akun Twitter Intelektual Jadul mengunggah cuitan berupa narasi yang menyebutkan bahwa saat ini petinggi TNI dikejutkan dengan temuan banyaknya ranjau bawah laut di sekitar lokasi tenggelamnya KRI Nanggala 402.,,https://twitter.com/gleeidd/status/1389412117078368262?s=20,valid
KRI nanggala,ranjau disekitaran kri nanggala tenggelam,"Ditemukan banyak ranjau bawah laut milik militer Cina di lokasi tenggelamnya kapal selam milik TNI Angkatan Laut, KRI Nanggala 402. Namun, benarkah klaim tersebut? Mari kita cek faktanya! #TempoVideo",,https://twitter.com/tempodotco/status/1387756773528928257?s=20,hoax
KRI nanggala,ranjau disekitaran kri nanggala tenggelam,Bisa jadi KRI Nanggala 402 kena serang musuh.atau terkena Ranjau musuh asing...,,https://twitter.com/RickyDiningrat1/status/1386361925471113218?s=20,hoax
ditemukannya kri nanggala,21 jam kri nanggala ditemukan,"1 Jam Hilang, Kapal Selam TNI Nanggala 402 Dikabarkan Terdeteksi. Disebutkan bahwa kontak dgn KRI Nanggala 402 sdh ditemukan, akan tetapi, masih belum mampu untuk kembali naik ke permukaan. Semoga seluruh crew selamat",,https://twitter.com/nila_mrt/status/1385460282579816448?s=20,?
ditemukannya kri nanggala,21 jam kri nanggala ditemukan,"21 Jam Hilang, Kapal Selam TNI Nanggala 402 Akhirnya Ditemukan Lewat sonar aktif diketahui ada pergerakan di bawah laut di sekitar tumpahan minyak (oil spill). Kapal selam KRI Nanggala 402 diprediksi mengalami masalah pada electric pump dan bateray.",,https://twitter.com/Aryprasetyo85/status/1385017058656620544?s=20,?
ditemukannya kri nanggala,21 jam kri nanggala ditemukan,Kapal selam KRI Nanggala-402 yang hilang kontak di perairan Bali sejak Rabu (21/4) dini hari belum ditemukan setelah 72 jam lebih pencarian dilakukan. Kami disini selalu mendoakan yang terbaik semoga ada tanda2 ditemukan dan semoga 53 awak selamat ,,https://twitter.com/Rfebriii__/status/1385704668102217728?s=20,valid
perdaganan manusia,daging manusia diperjual belikan,[Fakta atau Hoaks] Benarkah Ini Foto-foto Toko di Cina yang Menjual Daging Manusia? https://cekfakta.tempo.co/fakta/619/fakta-atau-hoaks-benarkah-ini-foto-foto-toko-di-cina-yang-menjual-daging-manusia?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit… #CekFakta #TempoCekFakta,,https://twitter.com/tempodotco/status/1227916090824519680?s=20,hoax
perdaganan manusia,daging manusia diperjual belikan,"Toko yang menjual Daging Manusia toko daging di Inggris, 6 Wesker & Son Ltd.",,https://twitter.com/randynurdiansah/status/264355871927173120?s=20,hoax
perdaganan manusia,daging manusia diperjual belikan,"Idih, Ada Toko Menjual Potongan Tubuh Manusia!: Sungguh mengerikan, sebuah toko daging di Inggris menjual potong... http://bit.ly/RYZUU8",,https://twitter.com/arini_ng/status/262375335465734144?s=20,hoax
kremasi,kremasi masal di india,"da info kalo gambar2 yang selama ini beredar ttg kremasi massal dan sebagainya itu peristiwa kebocoran gas di India, bukan ttg corona.",,https://twitter.com/theaniwijayanti/status/1387639696507904002?s=20,hoax
kremasi,kremasi masal di india,"Dampak melonjaknya kasus-kasus Kovid-19 juga tampak dari berbagai krematorium di India. Banyak keluarga harus menunggu berjam-jam untuk melakukan upacara pelepasan jenazah. Kemudian, karena beberapa kota kekurangan tempat, kremasi massal pun diselenggarakan.",,https://twitter.com/RiantiDiani/status/1386648124744110083?s=20,hoax
kremasi,kremasi masal di india,MERINDING! Kremasi Massal Korban Covid 19 di India Kasus Covid-19 semakin mengganas di India. India sempat mencatat rekor kasus harian tertinggi di dunia. Pemerintah India pun siapkan tempat Kremasi massal darurat setelah sejumlah krematorium penuh akibat lonjakan kematian,,https://twitter.com/ryanaraginggang/status/1385907087754989568?s=20,hoax
kremasi,kremasi masal di india,otret Kelam Kremasi Massal di Tengah Ganasnya Amukan COVID-19 di India Jakarta - COVID-19 di India kian mengganas. Korban yang meninggal akibat virus Corona di negara itu bisa mencapai 2.000-an orang dalam sehari.,,https://twitter.com/IGonzaliss/status/1387266665369411588?s=20,hoax
kremasi,kremasi masal di india,"KREMASI MASSAL DI INDIA ! 1• Lonjakan kasus Covid-19 di India semakin memburuk. Setelah Rumah sakit penuh & kekurangan tabung oksigen, kini hrs menghadapi penuhnya krematorium utk kremasi jenazah. Pemerintah India akhirnya melakukan kremasi massal untuk jenazah korban Covid-19",,https://twitter.com/Nusantaraku01/status/1387234467446595588?s=20,hoax
kremasi,kremasi masal di india,Gelombang tsunami COVID-19 di India kian parah. Penambahan kasus harian terus mencetak rekor dunia berturut-turut. Kremasi pun dilakukan secara massal.,,https://twitter.com/agung_darmad1/status/1386708208987688964?s=20,hoax
kremasi,kremasi masal di india,"Angka kematian di India sudah > 200.000 jiwa, penanganannya sudah dengan kremasi massal.",,https://twitter.com/d6_jaesparks/status/1387652508479201282?s=20,hoax
Bawang Merah,Bawang merah dan perasan lemon dapat menyembuhkan covid,[SALAH] Memakan Bawang Merah dan Meneteskan Air Perasan Lemon ke Hidung Dapat Mengobati Covid-19 Tidak ada bukti ilmiah bahwa memakan bawang merah dan meneteskan air perasan lemon ke hidung ...,,https://twitter.com/TurnBackHoax/status/1397409625570308100?s=20,?
Daun sisik naga,Daun sisik naga dapat menyembuhkan kanker payudara,"Belum Terbukti Daun Sisik Naga Dapat Menyembuhkan Kanker Payudara: Menurut Ketua Umum Pergizi Pangan, Prof Dr Hardinsyah, hingga kini tidak ada bukti ilmiah dan hasil uji klinis yang mendukung klaim daun sisik naga bisa menyembuhkan berbagai…",,https://twitter.com/merdekadotcom/status/1319557179381219330?s=20,?
panel suryaa,panel surya bisa menurunkan tagihan listrik,"Dengan memasang PLTS atap on-grid, kamu dapat menurunkan biaya tagihan listriknya sebesar 30%.

Bahkan, mantan Menteri ESDM Ignatius Jonan mengatakan setelah memakai panel surya di rumahnya, tagihan listrik yang biasanya berkisar Rp 4-5 juta per bulan menjadi sekitar Rp 1 juta",,https://twitter.com/solarion_co/status/1389463366326882304,valid
panel suryaa,panel surya bisa menurunkan tagihan listrik,"Direktur Jenderal (Dirjen) Energi Baru, Terbarukan, dan Konservasi Energi (EBTKE) Rida Mulyana mengatakan PLTS atap tengah populer dan berkembang pesat, karena implementasinya mudah, sederhana, dan kapasitas yang mudah diatur sesuai ketersediaan luasan atap.",,https://twitter.com/solarion_co/status/1389463366326882304,?
panel suryaa,panel surya bisa menurunkan tagihan listrik,"Mari mulai bersama beralih menggunakan solar home system on-grid, kamu dapat menghemat tagihan listrik 30% dan berkontribusi dalam mengurangi gas emisi rumah kaca.",,https://twitter.com/solarion_co/status/1389463366326882304,?
panel suryaa,panel surya bisa menurunkan tagihan listrik,"Masjid Koutobia menjadi yang pertama menggunakan panel surya di Maroko, panel surya ini dimanfaatkan untuk pemanas air juga lho dan juga berhasil menurunkan tagihan listrik hingga 80%
",,https://twitter.com/adidaya_id/status/1394902367091400704,valid
panel suryaa,panel surya bisa menurunkan tagihan listrik,"Instalasi solar panel yg bisa kuat AC itu investasinya lumayan, yg udah banyak diaplikasikan di indonesia sih rata2 buat lampu penerangan aja. CMIIW",,https://twitter.com/fadlyduren/status/1400965746977509376,hoax
aki,aki bisa meledak,Hati2 pakai mob Daihatsu.. Mobil parkir bisa meledak krn korsleting aki..,,https://twitter.com/search?q=aki%20meledak&src=typed_query,hoax
aki,aki bisa meledak,Lupa Isi Air Aki Bisa Sebabkan Aki Meledak ,,https://twitter.com/YoshiNabil/status/905683698900721664,hoax
aki,aki bisa meledak,"Saya orang otomotif mobil...kalo aki jatuh langsung meledak itu bohong...mobil kebakaran apabila mobil dalam keadaan menyala.kecuali mobil itu pasang variasi yang bukan tempatnya, seharusnya pihak Daihatsu harus menindak ini atau kehilangan pelanggan.karena gak bagus",,https://twitter.com/search?q=aki%20meledak&src=typed_query,valid
aki,aki bisa meledak,Seumur2 gk pernah denger aki meledak kl tabung gas 3kg sih sering Kl ngarang itu coba yg cerdas dong... Biar bangsa kita bisa tambah cerdas,,https://twitter.com/search?q=aki%20meledak&src=typed_query,hoax
aki,aki bisa meledak,Aki meledak sendiri tanpa sentuhan,,https://twitter.com/search?q=aki%20meledak&src=typed_query,hoax
aki,aki bisa meledak,"Wew..emg bisa meledak yah pas d jumper?br tau..""
@VKOOLindonesia
: Hindari Aki Meledak Saat Pasang ""Jumper""",,https://twitter.com/feris_rascal/status/442870094956204032,?
es tehh,es tehh berbahaya,Hati-hati! Terlalu Sering Minum Es Teh Manis Bisa Berbahaya bagi Kesehatan ,,https://twitter.com/search?q=es%20teh%20berbahaya&src=typed_query,hoax
es tehh,es tehh berbahaya,"Minum Es Teh saat Hamil, Berbahaya. Ini Alasannya.",,https://twitter.com/search?q=es%20teh%20berbahaya&src=typed_query,valid
es tehh,es tehh berbahaya,Benarkah Minum Es Teh Berbahaya? Ini Fakta Terbaru Penelitian di Amerika ,,https://twitter.com/Jimhur_S/status/647443440616083456,?
es tehh,es tehh berbahaya,Ternyata es teh berbahaya untuk anak-2,,https://twitter.com/setiyawan_andi/status/1161868682223423489,hoax
es tehh,es tehh berbahaya,Ternyata es teh berbahaya bagi ginjal; mengonsumsi es teh berlebih meningkatkan resiko menderita batu ginjal.,,https://twitter.com/eunikekristina/status/378427589842333696,?
es tehh,es tehh berbahaya,"Niatnya pengin meredakan rasa pedas dari ayam geprek, minum es teh manis justru berbahaya buat tubuh.",,https://twitter.com/officialnova_id/status/1401374739092754432,?
es tehh,es tehh berbahaya,"Jangan Sering-sering Minum Es Teh Manis Karena Memiliki 5 Efek Berbahaya, Termasuk Sebabkan Diabetes",,https://twitter.com/tribunmedan/status/1268457970074972160,?
jet tempur ,jet tempur fpi,"Sekalian aja bilang kalo FPI punya tank, kendaraan tempur, kapal induk , kapal selam nuklir, jet tempur, drone pengintai, rudal nuklir jarak jauh, juga senjata biologis pemusnah massal, gak usah nanggung cm bilang amunisi dan bahan peledak..",,https://twitter.com/PejecGremoot/status/1344940573254324224,?
jet tempur ,jet tempur fpi,FPI berhasil membuat jet tempur di Yaman.,,https://twitter.com/newsmerahputih/status/1397846287169511425,hoax
jet tempur ,jet tempur fpi,Pesawat Pribadi Habib Rizieq & Jet Tempur Laskar FPI ,,https://twitter.com/YudhaMsl/status/948130387817050114,hoax
jet tempur ,jet tempur fpi,Lah keren bgt FPI HTI disejajarkan dengan ISIS yg punya tank rudal dan jet tempur,,https://twitter.com/fakhriizzuddinn/status/1275695973021429760,?
jet tempur ,jet tempur fpi,Kabarnya fpi dibantu hti dan wahabi mampu menciptakan jet tempur canggih mengalahkan jet tempur su57 suriah dan rusia yg blum terkalahkan jga jet tempur siluman amerika ,,https://twitter.com/aktiviskritis/status/1061541245976080385,?
jet tempur ,jet tempur fpi,Cek fakta tentang foto dan video pesawat jet tempur milik FPI.,,https://twitter.com/suaradotcom/status/1397503298899353602,valid
jet tempur ,jet tempur fpi,Turn Back Hoax: [SALAH] Video dan Foto Jet Tempur FPI,,https://twitter.com/kabarpolitik/status/1397483976961449990,valid
tv,tv digital,"Kabar terbaru: Kominfo akan menghentikan siaran televisi analog untuk migrasi siaran TV digital paling lambat 17 Agustus 2021. Secara keseluruhan, peralihan tv analog ke digital ini dilakukan lima tahap. Tahap akhir penghentian televisi analog akan dilakukan 22 November 2022.",,https://twitter.com/asumsico/status/1400282737194377217,valid
tv,tv digital,"Hemat Penggunaan Frekuensi, Alasan Migrasi TV Digital RI",,https://twitter.com/cnbcindonesia/status/1402553247043182592,?
tv,tv digital,Pemerintah melalui Kementerian Komunikasi dan Informatika (Kominfo) akan menghentikan siaran televisi analog dan melakukan penyiaran secara digital secara bertahap. Tahap I tanggal 17 Agustus 2021.,,https://twitter.com/RakaFMBandung/status/1402802122190594053,?
tv,tv digital,Lelang Frekuensi 700MHz Tunggu Migrasi Siaran TV Digital Rampung,,https://twitter.com/Bisniscom/status/1401834707914985475,?
tv,tv digital,"Perusahaan TV berlomba membuat TV dg resolusi tajam, begitu juga teknologi kamera. Gelombang digital didorong utk menggantikan gelombang analog utk meningkatkan kualitas gambar. Tapi untuk tayangan gambar budaya dan seni masih ada spot blurnya.",,https://twitter.com/Gatot_Yogantoro/status/1400614788170878977,hoax
tv,tv digital,Tv digital emang sering ilang sinyal ya?,,https://twitter.com/ndisanss/status/1401360454421663750,hoax
tv,tv digital,"Tadi, di Metro TV, pengantar diskusi digital adalah nadiem. Rasanya aku cukup dekat dgn orang Arab yg kemaruk di film ""Mummi"". Arab maruk itu jadi pelayannya Firaun. Tampangnya mirip Nadiem Makarim yg culas. Bentar lagi ia mau IPO utk keruk 580T, lalu kabur bawa 318T.",,https://twitter.com/Djoked2/status/1401012977508093953,hoax
jokowi,jokowi 3 periode,"Politik jahat berkembang sejak Jokowi jadi presiden. Kalau mau dihentikan, turunkan Jokowi. Gawat orang itu. Kini ia mau 3 periode. Jadi raja saja. King of Mukidi.",,https://twitter.com/Djoked2/status/1400630541519507460,hoax
jokowi,jokowi 3 periode,"koruptor semakin sejahtera, sdm rendah cukup dikibuli buzzer adem ayem. ",,https://twitter.com/whidysanjaya/status/1400841620069576705,hoax
jokowi,jokowi 3 periode,"Maybe percuma boneka diturunkan jika sistem masih dipegang oleh dalangnya, emak banteng dkk... paling ntar cm ganti boneka",,https://twitter.com/TheScienceHunt1/status/1400969346218823680,hoax
jokowi,jokowi 3 periode,"satu periode pun memang tak cukup sepertinya wawasan beliau Kemarin bisa menang hanya karena polesan buzzer semata. Dan lucunya, masih ramai isu 3 periode. Jangan2 memang ada potensi kesitu lagi? ",,https://twitter.com/cacalevina/status/1402828550672056323,?
jokowi,jokowi 3 periode,"Bilang org halu, dia sendiri halu ingin Jokowi 3 periode. Pengamat rasa penjilat. ",,https://twitter.com/bachrum_achmadi/status/1402249424353435655,?
jokowi,jokowi 3 periode,Hasil survei Parameter Politik Indonesia yang dilakukan terhadap 1.200 responden menunjukkan mayoritas responden menolak masa jabatan Presiden Joko Widodo diperpanjang menjadi 3 periode.,,https://twitter.com/detikcom/status/1401151468753858560,valid
jokowi,jokowi 3 periode,Yang jelas JOKOWI salah dalam pengelolaan negara ini. Yang mau bantah silahkan.,,https://twitter.com/RomitsuT/status/1402507013574197250,?
penyekatan,penyekatan mudik,"Katanya ada penyekatan dimana2 tapi saya mudik ke aceh bawa mobil pribadi aja gk nemuin satupun,,,kalau posko lebaran ada sih, semoga tahun depan gk ada hoax lagi,,,amin",,https://twitter.com/Putra37083879/status/1394614018422181891,?
penyekatan,penyekatan mudik,"Viral! Tank TNI Turun ke Perbatasan Bekasi-Bogor, Publik: Buat Takut-takuti Pemudik?",,https://twitter.com/OposisiCerdas/status/1390551052663934976,hoax
penyekatan,penyekatan mudik,"Humas dan Siber Polri perlu usut penyebar hoax dan provokasi yg bandingkan larangan mudik dng kedatangan TKA Cina. Ada ormas yg anjurkan terobos pos penyekatan pemudik dng alasan TKA Cina kok boleh masuk? Jika terbukti langar hukum, penyebar hoax dan provokator hrs ditangkap.",,https://twitter.com/MHendratmoko/status/1392489546298757129,valid
kopi,kopi menyebabkan kanker,"kopi bisa menyebabkan kanker? Jelas Mitos! Faktanya, sejumlah penelitian mengungkapkan bahwa nggak ada kaitannya antara kanker dengan kopi. Yang ada justru sebaliknya, kopi punya kandungan antioksidan yang mampu memerangi kanker dan memperlambat proses penuaan.",,https://twitter.com/_celotehwanita/status/948506788474716161,valid
kopi,kopi menyebabkan kanker,"Ada lebih dari 1.000 bahan kimia dlm secangkir kopi. Hanya 26 yg telah diuji, dan setengahnya menyebabkan kanker pd tikus",,https://twitter.com/FaktaJiwa/status/95408357803966464,?
kopi,kopi menyebabkan kanker,"Kekhawatiran yang ada saat ini bukan tentang kopi itu sendiri, namun unsur kimia yang disebut akrilamida yang timbul saat bijih kopi disangrai.  ",,https://twitter.com/NGIndonesia/status/981656161131773952,?
kopi,kopi menyebabkan kanker,"kopi dapat menyebabkan kanker, serangan jantung, impotensi dan gangguan kehamilan dan janin…",,https://twitter.com/gagitujugasih/status/203882537007845377,hoax
termometer,termometer dapat merusak otak,"Bahkan Yunarto Wijaya baru baru ini melalui akun twitter nya mengatakan satpam yg membawa thermogun di suatu gedung pertemuan sampai tidak berani mengukur suhu dgn thermo gun di dahi tapi di tangan.

Waduuuhh.. bisa kacau nih. 
Apa bisa akurat suhu tubuhnya.",,https://twitter.com/VaksinSam/status/1287831601326374912,?
termometer,termometer dapat merusak otak,"kabel panas, bukan utk temperatur manusia "" kata Ichsnuddin Noor

""Mereka jual alat, kita dibodohi, kepala kita ditembak laser, kita tidak tau dampak pada struktur otak bagaimana,"" lanjutnya

Waduh, apa benar nih, thermo gun kan sudah lama dipakai di seluruh dunia.",,https://twitter.com/VaksinSam/status/1287831601326374912,hoax
termometer,termometer dapat merusak otak,"Thermo Gun merusak otak !!!

Berita ini langsung membuat heboh masy disebabkan viralnya video perbincangan antara pakar kuis Helmy Yahya dgn pakar ekonomi Ichsanuddin Noor di medsos
",,https://twitter.com/VaksinSam/status/1287831601326374912,hoax
termometer,termometer dapat merusak otak,"Kemarin sempet mikir kalo covid ini beneran konspirasi, karna dalam pengecekan suhu tubuh dicek pake termometer yg ad laser ny dan ditembak ke jidat yg mana bagian depan otak. Takutny si termometer yg mengandung sinar laser ini bisa mempengaruhi otak or merusak.",,https://twitter.com/peacenuttt/status/1288871842187378693,?
termometer,termometer dapat merusak otak,Termometer gun merusak otak gan,,https://twitter.com/farindonesia/status/1285422505369333767,hoax
termometer,termometer dapat merusak otak,"Jangan percaya HOAX, cek dulu faktanya!

Meningkatnya penggunaan Thermo Gun mengakibatkan munculnya hoax yg menyebutkan jika termometer ini bisa merusak otak melalui pancaran sinar yg ditembakkan di kepala. 

Hal ini tidak benar ya Sobat Sehat!",,https://twitter.com/sobatsehatkita/status/1285493839055040513,valid
asteroid,asteroid tabrak bumi,"Jika Asteroid Tabrak Bumi 24 Juli: Tsunami dan Hamburkan Batu
",,https://twitter.com/Terasjabar_1/status/1286177321238409218,hoax
asteroid,asteroid tabrak bumi,LAPAN: Tidak Ada Asteroid Tabrak Bumi 15 Ramadhan,,https://twitter.com/bjmnewscom/status/1257278716671135744,valid
asteroid,asteroid tabrak bumi,NASA dan SpaceX Kerjasama Cegah Asteroid Tabrak Bumi,,https://twitter.com/okezonenews/status/1118011195317821440,hoax
asteroid,asteroid tabrak bumi,Sebuah Asteroid Akan Tabrak Bumi Tepat Di Malam Pemungutan Suara Pilpres AS,,https://twitter.com/geloraco/status/1297459239833796608,hoax
asteroid,asteroid tabrak bumi,"Anak Indigo Ramalkan Akan Ada Asteroid Tabrak Bumi, Tanda Akhir Zaman Memakan Banyak Sekali Korban",,https://twitter.com/terkinidotid/status/1394473587055153164,?
asteroid,asteroid tabrak bumi,Ada Kemungkinan Asteroid Tabrak Bumi September ,,https://twitter.com/inilahdotcom/status/1138008924211122177,?
asteroid,asteroid tabrak bumi, TODAY'S HEADLINE: Waspada! 1 September Asteroid Florence Akan Tabrak Bumi,,https://twitter.com/GeronimoFM/status/899807104155828224,hoax
internet,internet gratis,Hati-hati hoax beredar di WhatsApp yang isinya koneksi internet gratis 20GB. Ini penjelasan Ahli Digital Forensik Ruby Alamsyah bahaya mengklik tautan tersebut.,,https://twitter.com/detikinet/status/1240650088717914114,valid
internet,internet gratis,"BOLT INJECTOR!
Internet gratis 20GB! download klik https://goo.gl/qQRMgp 
pilih no 2
(khusus kartu 3,axis,telkomel,xl dan indosat)",,https://twitter.com/skuukbae/status/746114408384987136,hoax
internet,internet gratis,Trik Cara Mendapatkan Paket Data Internet Kuota Gratis 20GB Semua Operator ,,https://twitter.com/sijemss/status/778517626309873664,hoax
internet,internet gratis,Internet Gratis Andoid 20GB dengan ZPNVPN:  http://bit.ly/1J9bG9M,,https://twitter.com/GASubsIndo/status/634622336314900480,?
internet,internet gratis,Trik Cara Mendapatkan Paket Data Internet Kuota Gratis 20GB Semua Operator ~ Madiun Random http://fb.me/589eU4Fx0,,https://twitter.com/fianonymous/status/761533141873991680,?
internet,internet gratis,"Paket Internet gratis lah 20Gb cukup untuk selama puasa sampai lebaran 
@Telkomsel",,https://twitter.com/ehdiaalagi/status/1380367787864903680,?
internet,internet gratis,Awas Hoaks! Manusia Hanya Gunakan 10 Persen Kemampuan Otak hingga Internet Gratis 20GB https://today.line.me/ID/article/2ZGPMO?utm_source=ttshare #LINETODAY,,https://twitter.com/ayungp2/status/1025665619532775424,?
helikopter,helikopter rakitan,"Hehe . . . kalau helikopter rakitan Jujun Junaedi bisa terbang, para produsen pesawat terbang (helikopter) seperti ""Lockheed Matin"" bisa langsung bangkrut !",,https://twitter.com/santoso1936/status/1195154760992743426,?
helikopter,helikopter rakitan,"Jujun Junaedi (45), tukang bubut yang merakit helikopter di Sukabumi mengaku tak mencari sensasi. Ia hanya berharap helikopter yang dirakitnya itu bisa terbang. #HelikopterRakitan #HelikopterRakit",,https://twitter.com/detikcom/status/1192364067417137153,valid
helikopter,helikopter rakitan,Menristek berjanji menurunkan tim untuk melihat helikopter rakitan pemuda asal Sukabumi. ,,https://twitter.com/korantempo/status/1194601695826677760,?
helikopter,helikopter rakitan,Helikopter Rakitan Warga Nagrak Seharga Rp 30 Juta Siap Uji Terbang ,,https://twitter.com/masaryaduta/status/1188124792039202818,hoax
helikopter,helikopter rakitan,Seorang warga desa Kab. Sukabumi membuat sebuah helikopter rakitan sendiri karena bosan terjebak macet. Ia mengaku belajar merakit heli dari YouTube. Update berita harian Anda di tvOne connect. #tvOneNews #helikopter,,https://twitter.com/tvOneNews/status/1192056536757153793,?
helikopter,helikopter rakitan,Peneliti Lapan menilai helikopter rakitan pemuda Sukabumi masih butuh disempurnakan.,,https://twitter.com/republikaonline/status/1196709723321450496,?
gubernur,gubernur papua meninggal,Isu yang disebar beberapa hari belakangan ini yang menyebutkan Gubernur Papua meninggal dunia tidak benar dan tidak berdasar,,https://twitter.com/kumparan/status/1397505177175818243,valid
gubernur,gubernur papua meninggal,Benarkah Gubernur Papua Lukas Enembe meninggal dunia? Simak faktanya berikut!,,https://twitter.com/suaradotcom/status/1399997373665796097,?
gubernur,gubernur papua meninggal,"[Cek Fakta] Gubernur Papua Meninggal Dunia https://rri.co.id/go/YXCNZLS via 
@rri
.co.id",,https://twitter.com/RRIPrograma3/status/1399981719017586692,?
among us,game among us diblokir,Sempet kepikiran among us bakal diblokir/ dicap haram soalnya mengandung unsur” berbohong & munafik xixixi,,https://twitter.com/dLaLaLanddd/status/1306814735652855808,?
among us,game among us diblokir,Menunggu Among Us diblokir sama MUI karena mengandung fitnah dan kebohongan.,,https://twitter.com/niidagoe/status/1307298486304473088,?
among us,game among us diblokir,GA TERIMA SUMPAH AMONG US DIBLOKIR ,,https://twitter.com/topiokaa/status/1306925544580067328,hoax
among us,game among us diblokir,"Betul, masalah among us aja mau diblokir elah. Mentang mentang itu memicu pertikaian bukan berarti yang main itu bakal tawuran semua",,https://twitter.com/pradsays/status/1306929760027553792,?
among us,game among us diblokir,Game Among Us Diblokir,,https://twitter.com/PensilUnik/status/1308679226522992641,hoax
among us,game among us diblokir,"Prakiraan cuaca:

among us makin ramai dikenal khalayak luas -> mulai muncul di berita, dimulai dari news outlet yg 'kekinian' -> hingga akhirnya mencapai telinga boomers -> dipermasalahin -> nyampe tingkat nasional -> diblokir kominfo -> org kominfo klarifikasi gjls",,https://twitter.com/tubbirfess/status/1307164105044885504,hoax
among us,game among us diblokir,"Bukti bahwa minat literasi orang Indonesia rendah wkwk

Apalagi pas ada yang iseng bikin fake news among us mau diblokir, pada percaya masa Rolling on the floor laughingLoudly crying facePensive face
",,https://twitter.com/leerzzza/status/1309444318407454720,valid
pln,pln diam diam naikkan tarif listrik,"... RT 
@BatamPos
: Hi tweeps, PLN Batam diam-diam mau naikkan tarif listrik. Gimana neh, menurut kamu?",,https://twitter.com/bgivoel/status/395562309059215361,?
pln,pln diam diam naikkan tarif listrik,"PLN Batam sudah naikkan tarif listrik diam-diam, kata BP  tapi masih minta naik ke DPRD Prov Kepri 40 persen... mau bikin batam habis apa?",,https://twitter.com/tain_ss/status/740939848500936704,?
pln,pln diam diam naikkan tarif listrik,DPR Geram PLN Diam-diam Naikkan Tarif Listrik - http://bit.ly/1VJUBLv,,https://twitter.com/lontaranews/status/740160366903070721,?
